City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
329,port macquarie,-31.4333,152.9167,10.04000000000002,88,71,0.45,AU,1722617628
330,puerto armuelles,8.2833,-82.8667,28.99000000000001,76,100,0.89,PA,1722617801
331,halifax,44.6453,-63.5724,31.360000000000014,61,40,4.12,CA,1722617710
332,oum hadjer,13.2954,19.6966,29.890000000000043,61,88,2.16,TD,1722617803
333,chibougamau,49.9168,-74.3659,26.79000000000002,61,0,3.09,CA,1722617805
334,port augusta,-32.5,137.7667,9.75,71,66,3.34,AU,1722617806
335,badger,64.8,-147.5333,10.550000000000011,89,100,2.57,US,1722617807
336,tubarjal,30.4999,38.216,34.06,12,0,5.31,SA,1722617808
337,carauari,-4.8828,-66.8958,37.49000000000001,32,8,1.07,BR,1722617809
338,san javier,37.8063,-0.8374,33.710000000000036,74,0,4.12,ES,1722617810
339,penzance,50.1186,-5.5371,18.620000000000005,94,75,8.23,GB,1722617812
340,sinabang,2.4803,96.3801,26.02000000000004,86,100,0.45,ID,1722617813
341,tandil,-37.3217,-59.1332,25.939999999999998,47,99,8.75,AR,1722617814
342,saint-joseph,-21.3667,55.6167,20.210000000000036,66,7,0.38,RE,1722617815
343,tralee,52.2704,-9.7026,16.140000000000043,67,75,4.12,IE,1722617816
344,jackson,42.4165,-122.8345,28.0,49,1,0.45,US,1722617817
345,al kharj,24.155,47.3346,41.32000000000005,8,76,4.62,SA,1722617819
346,stornoway,58.2093,-6.3865,14.460000000000036,90,75,5.66,GB,1722617820
347,gwadar,25.1216,62.3254,28.439999999999998,81,100,5.24,PK,1722617821
348,masterton,-40.9597,175.6575,2.2800000000000296,93,53,1.11,NZ,1722617822
349,sheridan,44.8333,-106.9173,34.14000000000004,27,0,0.45,US,1722617823
350,sao jose da coroa grande,-8.8978,-35.1478,25.950000000000045,71,1,5.14,BR,1722617824
351,nuku'alofa,-21.1333,-175.2,21.189999999999998,88,20,3.6,TO,1722617826
352,aksu,41.1231,80.2644,27.360000000000014,40,79,3.11,CN,1722617828
353,ketchikan,55.3422,-131.6461,16.30000000000001,63,0,4.63,US,1722617829
354,carutapera,-1.195,-46.02,28.33000000000004,63,40,4.71,BR,1722617830
355,korla,41.7597,86.1469,32.35000000000002,24,23,2.52,CN,1722617832
356,bria,6.5423,21.9863,23.340000000000032,90,36,2.03,CF,1722617833
357,bay roberts,47.5999,-53.2648,25.860000000000014,94,100,6.53,CA,1722617834
358,arraial do cabo,-22.9661,-42.0278,24.980000000000018,47,40,7.2,BR,1722617835
359,punta gorda,26.9298,-82.0454,34.47000000000003,74,40,3.09,US,1722617836
360,belmonte,-15.8631,-38.8828,26.260000000000048,62,3,3.58,BR,1722617837
361,rabaul,-4.1967,152.1721,26.010000000000048,85,47,6.16,PG,1722617839
362,darwin,-12.4611,130.8418,21.99000000000001,83,24,0.51,AU,1722617840
363,sanctuary point,-35.1114,150.629,7.890000000000043,89,8,2.56,AU,1722617841
364,geraldton,-28.7667,114.6,8.230000000000018,87,100,3.6,AU,1722617842
365,acapulco de juarez,16.8634,-99.8901,27.340000000000032,65,100,1.78,MX,1722617843
366,hasparren,43.3838,-1.305,23.99000000000001,68,40,5.14,FR,1722617844
367,aldinga beach,-35.2793,138.4604,9.810000000000002,88,40,2.21,AU,1722617846
368,alice springs,-23.7,133.8833,6.75,53,71,0.0,AU,1722617847
369,les cayes,18.2,-73.75,28.210000000000036,80,91,5.66,HT,1722617848
370,weno,7.4515,151.8468,25.970000000000027,89,100,0.0,FM,1722617849
371,ad dabbah,18.05,30.95,35.34000000000003,36,99,4.27,SD,1722617850
372,choyr,46.3611,108.3611,15.79000000000002,90,0,5.44,MN,1722617851
373,panguipulli,-39.6333,-72.3333,9.0,96,100,2.63,CL,1722617853
374,howrah,22.5892,88.3103,27.0,94,100,3.09,IN,1722617854
375,hecun,36.5333,114.1111,27.060000000000002,87,78,1.45,CN,1722617856
376,colotlan,22.1,-103.2667,24.74000000000001,41,84,2.62,MX,1722617857
377,tufanbeyli,38.2633,36.2206,21.30000000000001,21,0,3.24,TR,1722617859
378,taulaga,-11.0553,-171.0883,27.620000000000005,71,68,7.99,AS,1722617860
379,nemuro,43.3236,145.575,16.140000000000043,88,70,3.61,JP,1722617861
380,vadso,70.0744,29.7487,15.090000000000032,82,0,6.69,NO,1722617862
381,la'ie,21.6477,-157.9253,24.689999999999998,78,85,1.79,US,1722617863
382,novo cruzeiro,-17.4681,-41.8753,18.689999999999998,72,98,3.22,BR,1722617864
383,holualoa,19.6228,-155.9522,21.910000000000025,88,0,0.0,US,1722617865
384,laguna,38.421,-121.4238,29.189999999999998,50,0,0.0,US,1722617867
385,alofi,-19.0595,-169.9187,19.939999999999998,94,96,1.03,NU,1722617868
386,ghadamis,30.1337,9.5007,39.650000000000034,12,0,5.2,LY,1722617869
387,aykhal,66.0,111.5,10.920000000000016,76,44,4.54,RU,1722617870
388,nichinan,31.6,131.3667,27.82000000000005,89,3,1.12,JP,1722617871
389,diplo,24.4667,69.584,28.870000000000005,84,100,8.44,PK,1722617872
390,zheshart,62.0731,49.5733,16.930000000000007,85,96,2.33,RU,1722617874
391,miquelon,47.0975,-56.3814,19.0,99,100,6.88,PM,1722617875
392,camlachie,43.036,-82.1616,25.980000000000018,86,100,2.57,CA,1722617876
393,mandali,33.7499,45.5541,37.30000000000001,12,0,6.48,IQ,1722617877
394,sao joao da barra,-21.6403,-41.0511,25.05000000000001,66,8,4.77,BR,1722617878
395,castelli,-25.9468,-60.6195,36.74000000000001,21,0,9.13,AR,1722617879
396,fort bragg,35.139,-79.006,34.69,66,0,3.6,US,1722617881
397,patterson,37.4716,-121.1297,28.75,21,55,2.69,US,1722617882
398,bodo,67.28,14.405,18.02000000000004,72,20,4.63,NO,1722617883
399,carnarvon,-24.8667,113.6333,17.900000000000034,65,0,9.37,AU,1722617884
400,salinopolis,-0.6136,-47.3561,28.129999999999995,73,58,6.52,BR,1722617885
401,nuuk,64.1835,-51.7216,4.930000000000007,93,15,3.58,GL,1722617886
402,bocanda,7.0626,-4.4995,27.689999999999998,72,97,2.48,CI,1722617888
403,hami,42.8,93.45,28.80000000000001,23,1,4.15,CN,1722617889
404,westport,41.1415,-73.3579,33.370000000000005,64,0,2.06,US,1722617890
405,larkird,35.4894,66.6641,18.57000000000005,28,0,1.62,AF,1722617891
406,liuboml,51.226,24.0373,23.49000000000001,35,100,2.41,UA,1722617892
407,hatillo,18.4863,-66.8254,32.89000000000004,79,78,5.81,PR,1722617893
408,tvoroyri,61.5556,-6.8111,11.960000000000036,97,100,10.26,FO,1722617894
409,singaraja,-8.112,115.0882,25.260000000000048,88,98,0.95,ID,1722617897
410,queenstown,-31.8976,26.8753,12.25,50,17,1.11,ZA,1722617898
411,maragogi,-9.0122,-35.2225,25.77000000000004,72,2,5.04,BR,1722617899
412,nenjiang,49.1833,125.2167,14.400000000000034,61,16,1.71,CN,1722617900
413,lobito,-12.3481,13.5456,20.260000000000048,88,35,3.02,AO,1722617889
414,iwanai,42.9744,140.5089,22.08000000000004,96,50,2.57,JP,1722617903
415,luderitz,-26.6481,15.1594,15.890000000000043,61,0,5.89,,1722617904
416,tsiombe,-25.3,45.4833,17.890000000000043,77,0,2.75,MG,1722617905
417,rotenburg,53.1167,9.4,22.879999999999995,63,40,2.87,DE,1722617906
418,santa cruz,-17.8,-63.1667,32.700000000000045,54,20,14.4,BO,1722617854
419,katsuren-haebaru,26.3369,127.8719,29.010000000000048,85,0,0.0,JP,1722617909
420,ostersund,63.1792,14.6357,16.450000000000045,82,100,2.06,SE,1722617910
421,peace river,56.2501,-117.286,18.170000000000016,55,0,1.54,CA,1722617911
422,narrabri,-30.3167,149.7833,6.400000000000034,89,2,0.89,AU,1722617912
423,rio grande,-32.035,-52.0986,27.060000000000002,78,5,6.76,BR,1722617913
424,deqen,29.9618,90.7188,9.950000000000045,84,100,1.52,CN,1722617914
425,sandnessjoen,66.0217,12.6316,21.29000000000002,94,79,6.93,NO,1722617915
426,mohr,54.3528,9.7167,19.970000000000027,78,90,3.6,DE,1722617917
427,mostar,43.3433,17.8081,34.900000000000034,23,0,3.6,BA,1722617642
428,hailar,49.2,119.7,18.170000000000016,55,98,3.67,CN,1722617919
429,yanjiang,30.1211,104.6481,26.720000000000027,85,90,1.21,CN,1722617921
430,mazatlan,23.2167,-106.4167,33.28000000000003,63,2,1.79,MX,1722617923
431,rewari,28.1833,76.6167,28.80000000000001,79,97,3.01,IN,1722617924
432,hammerfest,70.6634,23.6821,17.25,77,0,4.63,NO,1722617925
433,palmer,42.1584,-72.3287,33.51000000000005,52,75,0.0,US,1722617926
434,magistral'nyy,56.1725,107.4458,12.490000000000009,95,99,1.45,RU,1722617928
435,scarborough,54.2797,-0.4044,25.760000000000048,58,100,2.64,GB,1722617888
436,tataouine,32.9297,10.4518,40.84000000000003,10,0,3.29,TN,1722617931
437,muroto-misakicho,33.2833,134.15,28.010000000000048,82,82,3.24,JP,1722617932
438,al khankah,30.2104,31.3681,34.450000000000045,38,0,4.12,EG,1722617933
439,konarka,19.9,86.1167,29.220000000000027,80,100,6.89,IN,1722617934
440,forster,-32.1667,152.5167,9.430000000000007,83,6,3.62,AU,1722617935
441,caxito,-8.5785,13.6643,22.210000000000036,74,80,4.52,AO,1722617937
442,luganville,-15.5333,167.1667,24.08000000000004,90,50,3.26,VU,1722617938
443,ridder,50.355,83.5133,19.74000000000001,69,100,2.39,KZ,1722617939
444,kokoda,-8.8785,147.7407,23.54000000000002,99,100,0.91,PG,1722617940
445,erenhot,43.6475,111.9767,23.29000000000002,61,76,4.58,CN,1722617941
446,obigarm,38.7173,69.7088,21.670000000000016,37,65,1.63,TJ,1722617942
447,bayanhongor,46.7167,100.1167,8.160000000000025,79,60,2.47,MN,1722617944
448,gaigeturi,33.4644,126.3183,29.03000000000003,84,0,1.03,KR,1722617945
449,kununurra,-15.7667,128.7333,15.990000000000009,77,5,1.54,AU,1722617946
450,mufulira,-12.5498,28.2407,19.55000000000001,30,0,0.97,ZM,1722617947
451,hirara,24.8,125.2833,27.920000000000016,100,22,1.54,JP,1722617948
452,barra de santo antonio,-9.4047,-35.5072,27.600000000000023,75,45,4.91,BR,1722617949
453,lengshuitan,26.4111,111.5956,25.600000000000023,86,6,2.26,CN,1722617951
454,namibe,-15.1961,12.1522,17.700000000000045,88,29,4.5,AO,1722617952
455,ceeldheer,3.8488,47.1806,25.120000000000005,76,100,9.22,SO,1722617953
456,mafinga,-7.25,35.0667,22.810000000000002,30,66,2.2,TZ,1722617954
457,yabelo,4.8833,38.0833,19.470000000000027,54,100,3.86,ET,1722617955
458,al burayqah,30.4062,19.5739,27.670000000000016,65,0,5.93,LY,1722617957
459,neftegorsk,52.802,51.166,18.010000000000048,72,80,2.35,RU,1722617958
460,ljungby,56.8332,13.9408,24.230000000000018,53,32,4.35,SE,1722617959
461,salekhard,66.53,66.6019,17.07000000000005,89,98,4.29,RU,1722617960
462,gonabad,34.3529,58.6837,29.970000000000027,25,1,8.19,IR,1722617961
463,at taj,24.2049,23.2857,35.98000000000002,14,0,3.94,LY,1722617962
464,cinarli,41.4723,46.9156,21.090000000000032,79,22,2.11,AZ,1722617964
465,kuruman,-27.4524,23.4325,11.110000000000014,14,0,2.98,ZA,1722617965
466,aleg,17.0481,-13.9209,36.960000000000036,29,15,5.59,MR,1722617966
467,coron,11.9986,120.2043,25.54000000000002,90,23,2.28,PH,1722617967
468,miarinarivo,-18.956,46.9067,14.0,78,0,4.39,MG,1722617968
469,odienne,9.51,-7.5692,26.0,89,99,2.36,CI,1722617969
470,calvinia,-31.4707,19.776,11.28000000000003,24,1,1.18,ZA,1722617971
471,ormara,25.2088,64.6357,28.30000000000001,91,100,6.07,PK,1722617972
472,bakchar,57.0186,82.0711,15.080000000000041,97,47,2.16,RU,1722617973
473,corral de almaguer,39.7545,-3.1865,33.98000000000002,16,0,5.55,ES,1722617974
474,atbasar,51.8,68.3333,19.960000000000036,61,14,2.74,KZ,1722617975
475,kampong speu,11.5,104.3333,25.360000000000014,90,100,1.77,KH,1722617976
476,daru,-9.0763,143.2092,24.02000000000004,90,100,7.97,PG,1722617978
477,tazacorte,28.629,-17.9293,24.54000000000002,69,20,6.69,ES,1722617979
478,isangel,-19.55,169.2667,19.629999999999995,86,100,7.84,VU,1722617980
479,kone,-21.0595,164.8658,15.340000000000032,86,47,0.38,NC,1722617982
480,kolondieba,11.0882,-6.8926,27.010000000000048,79,97,2.0,ML,1722617983
481,kili,5.6439,169.1211,28.360000000000014,73,6,3.81,MH,1722617984
482,el jadid,33.2549,-8.506,23.610000000000014,76,0,8.38,MA,1722617986
483,beyneu,45.3167,55.2,30.420000000000016,25,26,4.67,KZ,1722617987
484,petauke,-14.2426,31.3253,20.470000000000027,33,0,3.34,ZM,1722617988
485,kill devil hills,36.0307,-75.676,33.01000000000005,68,0,5.66,US,1722617989
486,ulladulla,-35.35,150.4667,8.110000000000014,84,1,2.23,AU,1722617990
487,sao joaquim,-28.2939,-49.9317,17.58000000000004,57,0,3.87,BR,1722617991
488,viqueque,-8.8673,126.3658,22.650000000000034,83,48,1.04,TL,1722617992
489,moshi,-3.35,37.3333,24.210000000000036,49,35,0.84,TZ,1722617994
490,evinayong,1.4368,10.5512,23.920000000000016,72,89,1.04,GQ,1722617995
491,mayo-belwa,9.05,12.05,28.120000000000005,70,89,2.63,NG,1722617996
492,buala,-8.145,159.5921,26.150000000000034,86,82,2.41,SB,1722617997
493,yampil',51.95,33.7833,18.840000000000032,61,81,2.52,UA,1722617998
494,bonadelle ranchos-madera ranchos,36.9847,-119.8746,34.76000000000005,45,79,1.66,US,1722617999
495,mabaruma,8.2,-59.7833,27.930000000000007,83,100,1.31,GY,1722618001
496,zyryanskoye,56.8306,86.6258,19.03000000000003,81,97,1.33,RU,1722618002
497,fuengirola,36.54,-4.6247,40.0,11,0,6.69,ES,1722618005
498,cartagena,10.3997,-75.5144,29.79000000000002,70,20,2.06,CO,1722617829
499,coquimbo,-29.9533,-71.3436,12.850000000000023,100,100,2.06,CL,1722617817
500,fereydun kenar,36.6864,52.5225,26.629999999999995,61,65,0.73,IR,1722618008
501,khandyga,62.6667,135.6,4.990000000000009,83,6,0.58,RU,1722618009
502,myitkyina,25.3833,97.4,23.32000000000005,99,100,0.31,MM,1722618014
503,port-gentil,-0.7193,8.7815,24.150000000000034,76,62,6.69,GA,1722618015
504,aleksandrovskoye,44.7142,43.0008,27.260000000000048,30,83,2.93,RU,1722618017
505,labytnangi,66.6572,66.4183,17.170000000000016,89,95,4.63,RU,1722618018
506,bako,5.7833,36.5667,18.340000000000032,81,53,1.76,ET,1722618019
507,labasa,-16.4167,179.3833,21.910000000000025,92,33,2.05,FJ,1722618021
508,krumovgrad,41.4667,25.65,28.350000000000023,23,0,2.53,BG,1722618022
509,sorong,-0.8833,131.25,25.470000000000027,88,34,2.82,ID,1722618024
510,kiunga,-6.1219,141.2906,22.689999999999998,98,81,1.56,PG,1722618025
511,tchibanga,-2.85,11.0333,26.58000000000004,54,49,3.52,GA,1722618026
512,severo-yeniseyskiy,60.3725,93.0408,11.170000000000016,97,52,1.33,RU,1722618027
513,ankazobe,-18.3167,47.1167,14.189999999999998,74,0,2.65,MG,1722618028
514,umba,66.6871,34.3429,17.629999999999995,71,59,6.0,RU,1722618029
515,kaspiyskiy,45.3929,47.3707,27.410000000000025,54,61,7.63,RU,1722618030
516,jimma,7.6667,36.8333,15.620000000000005,96,76,0.94,ET,1722618033
517,yelizovo,53.1873,158.3805,17.08000000000004,72,75,2.0,RU,1722618034
518,calabar,4.9517,8.322,25.590000000000032,79,82,3.23,NG,1722618036
519,nogliki,51.8333,143.1667,8.860000000000014,97,7,1.91,RU,1722618037
520,road town,18.4167,-64.6167,31.02000000000004,70,75,5.66,VG,1722618038
521,petrovsk-zabaykal'skiy,51.273,108.843,15.140000000000043,99,100,2.72,RU,1722618039
522,ornskoldsvik,63.2909,18.7153,17.53000000000003,88,75,2.57,SE,1722618037
523,inga,-7.2808,-35.6044,28.25,52,63,7.36,BR,1722618043
524,wanxian,30.8039,108.3897,28.30000000000001,78,3,1.42,CN,1722618044
525,kushiro,42.975,144.3747,19.53000000000003,100,100,1.03,JP,1722618045
526,vorgashor,67.5833,63.95,18.0,71,87,5.21,RU,1722618046
527,maintirano,-18.0667,44.0167,22.950000000000045,68,0,3.32,MG,1722618047
528,kirishi,59.4471,32.0205,17.840000000000032,87,81,0.79,RU,1722618048
529,tadmur,34.5608,38.2805,31.49000000000001,27,0,8.46,SY,1722618050
530,namsos,64.4662,11.4957,18.03000000000003,68,40,1.54,NO,1722618051
531,dedovichi,57.5517,29.9502,16.82000000000005,92,96,3.12,RU,1722618052
532,wynyard,-41.0,145.7167,10.350000000000023,88,100,5.15,AU,1722618053
533,lazaro cardenas,17.9583,-102.2,28.170000000000016,73,100,2.09,MX,1722618055
534,serenje,-13.2325,30.2352,15.510000000000048,37,0,2.4,ZM,1722618057
535,hailey,43.5196,-114.3153,31.07000000000005,31,0,0.89,US,1722618058
536,nioki,-2.7167,17.6833,31.83000000000004,29,47,0.99,CD,1722618059
537,pangody,65.85,74.4859,19.700000000000045,70,70,3.95,RU,1722618060
538,tarinkot,32.6268,65.8733,32.900000000000034,17,3,3.89,AF,1722618061
539,tabou,4.423,-7.3528,25.27000000000004,78,91,4.82,CI,1722618062
540,crane,31.3974,-102.3501,32.28000000000003,38,0,6.84,US,1722618064
541,gamay,12.3854,125.2979,24.189999999999998,95,80,1.25,PH,1722618066
542,berezovyy,51.6667,135.7,12.25,82,0,1.5,RU,1722618067
543,fortaleza,-3.7227,-38.5247,31.160000000000025,45,20,8.75,BR,1722617806
544,diego martin,10.7005,-61.5342,30.879999999999995,72,87,1.78,TT,1722618070
545,jumla,29.2747,82.1838,15.060000000000002,98,100,0.54,NP,1722618071
546,whangarei,-35.7317,174.3239,11.32000000000005,95,100,5.39,NZ,1722618072
547,campo grande,-20.4428,-54.6464,32.75,19,0,9.26,BR,1722617980
548,san pedro pochutla,15.7333,-96.4667,29.28000000000003,59,100,2.18,MX,1722618076
549,pokhara,28.2333,83.9833,21.480000000000018,98,100,0.37,NP,1722618077
550,las khorey,11.1595,48.1967,31.99000000000001,59,82,8.1,SO,1722618078
551,darnah,32.767,22.6367,27.27000000000004,73,0,8.56,LY,1722618079
552,basoda,23.85,77.9333,24.05000000000001,94,100,4.34,IN,1722618080
553,belyy yar,53.6039,91.3903,19.939999999999998,68,0,0.0,RU,1722618082
554,sarankhola,22.3082,89.7897,27.02000000000004,91,100,3.92,BD,1722618083
555,okhotsk,59.3833,143.3,10.900000000000034,92,34,2.83,RU,1722618084
556,mumford,5.2618,-0.759,24.400000000000034,86,90,5.12,GH,1722618086
557,salima,-13.7804,34.4587,22.100000000000023,30,0,2.41,MW,1722618087
558,harper,4.375,-7.7169,25.430000000000007,77,89,5.28,LR,1722618088
559,lorengau,-2.0226,147.2712,27.25,82,86,3.53,PG,1722618075
560,greymouth,-42.4667,171.2,-0.339999999999975,91,27,3.24,NZ,1722618090
561,lerwick,60.1545,-1.1494,16.0,91,100,7.64,GB,1722618091
562,murzuq,25.9155,13.9184,36.68000000000001,12,0,2.41,LY,1722618093
563,remire-montjoly,4.9167,-52.2667,28.02000000000004,74,75,3.6,GF,1722618095
564,sosenskiy,54.059,35.9623,15.150000000000034,88,13,2.48,RU,1722618096
565,cambria,35.5641,-121.0808,28.57000000000005,66,15,1.96,US,1722618097
566,yukhnov,54.7444,35.2297,15.390000000000043,94,42,2.33,RU,1722618098
567,arlington,32.7357,-97.1081,36.06,54,26,1.34,US,1722618000
568,coahuayana de hidalgo,18.7,-103.6583,33.370000000000005,50,100,1.1,MX,1722618101
569,ustyuzhna,58.8394,36.4321,17.510000000000048,85,100,1.94,RU,1722618102
570,happy valley-goose bay,53.3168,-60.3315,12.170000000000016,82,100,1.03,CA,1722618103
571,kuanda,56.3161,116.0806,14.520000000000039,95,97,1.0,RU,1722618104
572,surazh,53.0175,32.3918,18.49000000000001,72,99,2.57,RU,1722618105
573,bom jesus do itabapoana,-21.1339,-41.6797,27.83000000000004,33,0,3.63,BR,1722618107
574,pisco,-13.7,-76.2167,18.900000000000034,72,100,2.06,PE,1722618108
575,bubaque,11.2833,-15.8333,26.80000000000001,80,79,6.69,GW,1722618109
576,broome,42.2506,-75.833,29.120000000000005,68,100,1.34,US,1722618110
577,pariaman,-0.619,100.12,26.03000000000003,87,99,3.72,ID,1722617904
578,kwang binh,17.4833,106.6,26.860000000000014,79,100,2.26,VN,1722618113
579,villamontes,-21.25,-63.5,34.69,36,0,2.06,BO,1722618114
580,kavieng,-2.5744,150.7967,27.460000000000036,80,65,4.17,PG,1722618115
581,vangviang,18.9333,102.45,20.640000000000043,100,100,0.35,LA,1722618032
582,bena,11.2844,5.9347,25.370000000000005,83,98,1.72,NG,1722618117
583,parthenay,46.6667,-0.4167,27.75,40,5,4.64,FR,1722618119
584,sitka,57.0531,-135.33,15.020000000000039,65,1,1.79,US,1722618120
